Norway_010110.jpg,1 319.9992985 1496.9990034999998 850.9993355 1981.9997925
Norway_009151.jpg,1 0.0 1533.0002025 458.999785 2004.9998215 1 0.0 1357.9997600000002 805.000996 1902.9998260000002 1 898.0013214999999 1548.000532 1509.0016385 2038.99982
Norway_009235.jpg,1 -0.0008080000000063592 1256.0009825 487.000992 1578.0010675
Norway_009533.jpg,3 1108.0002350000002 1260.0001245 1552.0017890000001 1867.9997375
Norway_010158.jpg,1 1501.9992725000002 1726.0008163999998 1548.9992275 1839.0009036 1 1503.0008325 1856.0007494000001 1581.0009675000001 2039.0006826 1 1148.0011025000001 1422.00058 1210.0010975000002 1498.0005879999999 1 1532.9994525000002 1858.9997062 1593.9993475 1997.9996778000002 1 1516.9993125 1422.9999938 1607.9992875000003 1621.9999502
Norway_010136.jpg,1 1535.9993650499998 1580.0003505 1702.9992209499999 1960.9999435 1 1332.0013832999998 1483.0006009 1516.0012987 1661.0007011 1 63.00094909999996 1500.9993634999998 610.9992241 1933.9995545 3 70.00206649999996 1493.9987335 782.0009155 2021.9993105000003 1 1329.9991905 1476.9992444999998 1720.0005555 1962.0000335
Norway_008688.jpg,1 3240.99950375 549.0006301000001 3287.99966825 689.0005759000001 1 3233.00056865 914.0005179500001 3383.0007293500003 1094.00059405
Norway_010003.jpg,1 1892.0006110499999 1505.000744 2111.0006489499997 1728.000404
Norway_008920.jpg,1 1578.0011514 1506.00073195 1639.0010006 1639.00066005 1 1267.9991556500001 1182.9989093 1329.99900835 1242.9990027 1 754.0008175 1230.000486 1177.0004765 1464.0011359999999 1 1641.00046115 1378.00043745 1749.0004748500003 1535.0004845499998 1 366.00146315 1792.9997228000002 458.00142085 1874.9997552
Norway_008679.jpg,1 0.0007299999999759166 1490.999888 383.99898 1720.9989440000002
Norway_009589.jpg,1 1562.9983666500002 1282.9999494 1624.99821935 1436.9999306000002 1 1564.0000095 1280.0010060500001 1610.0001705 1372.00091795
Norway_008804.jpg,1 1537.9991899000001 1772.000282 1660.9992561 2037.99973 1 921.9977624999999 1128.99956 1291.9990575 1452.000056 1 1503.9990708999999 1376.0003594999998 1642.9991931 2034.0003904999999
Norway_008988.jpg,1 452.00085340000004 1653.9993567499998 565.0008846000001 1733.9994132499999 1 882.9987189 1226.9993995999998 1033.9988831 1344.9994063999998 1 387.0013545 1264.999554 934.9996295000001 1674.9997159999998 1 228.00079800000003 1354.9994900000002 685.000576 1579.99933 1 1394.9986893999999 1251.9994044999999 1459.9985526 1455.9993955
Norway_009931.jpg,1 1387.998358 1245.9989575 1635.998202 1604.9994124999998
Norway_008971.jpg,1 1594.9993894000002 1247.99935065 1711.9994346 1413.9993913500002 1 1799.99919615 1500.00080425 1911.99922385 1647.00076775 1 1987.0000327999999 1722.999954 2197.0000391999997 2032.99928 1 1028.0003193 1337.9989805 1264.0004167 1728.9994735
Norway_009361.jpg,1 1175.0006516499998 1856.99987005 1265.00060235 2039.99980795
Norway_008212.jpg,1 968.9992020500001 1240.9998432 1179.99921195 1430.9997987999998 1 257.0005352 1804.99917 556.0004888000001 2036.99964
Norway_009625.jpg,1 518.9986099999999 1577.0003703999998 766.9985899999999 1728.0004615999999 2 520.0010824999999 1844.0004253999998 670.0011175 1972.0004066 1 527.0016 1835.0005912000001 672.0015000000001 1976.0006168 1 126.99992500000002 1615.0003744 272.999925 1724.0003536 2 499.00245 1579.9997360000002 1069.00105 1896.999608
Norway_009880.jpg,1 0.001821500000062315 1315.0009925 932.0014405 2012.0004515
Norway_008169.jpg,1 494.0010004 1965.0004055499999 559.0008636 2036.00046845 1 389.0013615 1266.999734 1165.0004345 2004.000752
Norway_008282.jpg,4 1211.9991920000002 1909.0002277499998 1370.9990480000001 2018.00032225
Norway_010088.jpg,1 1554.9983675 1138.9992754 1625.9985325 1270.9993645999998
Norway_010137.jpg,4 2785.0009174999996 1773.000348 3147.0009824999997 2022.0004279999998
Norway_009065.jpg,1 642.99842535 1295.00011095 1005.99823865 1475.00018705 2 1.0003677999999923 1845.000729 373.99985180000004 1936.0007550000003
Norway_009561.jpg,1 1046.9995800000002 1539.0003664 1207.99962 1724.0003536 1 1581.0016974999999 1263.9992778 1664.0016025 1407.9992822 1 1310.9998824999998 1283.0003018 1389.0000175 1406.0002502 1 1461.001706 1266.0010691999998 1493.001694 1327.0009788 1 1346.00028 1281.999866 1505.00012 1525.000806
Norway_008490.jpg,1 1021.9992054000002 1366.9993453999998 1158.9993206000001 1521.9994166 1 1516.00038795 1244.0007255 1858.00049205 2032.0002105000003
Norway_008271.jpg,1 1329.00119065 1569.9990423 1447.00123935 1765.9991297000001 1 1406.0016423 1269.0009345 1578.0015157 1599.0000195 1 1443.0015896500001 1860.9996177499997 1553.00161035 2031.99970025
Norway_008317.jpg,1 508.9981385 1604.0004695 934.9996295 2028.9999405
Norway_009760.jpg,1 607.99879 1342.99977625 749.9987299999999 1488.9998337499999
Norway_010155.jpg,1 341.00003799999996 1660.00006975 430.000026 1783.00015025
Norway_008729.jpg,1 1480.0008083999999 1195.0006016 1565.0007416 1359.0006664 1 1459.9989169000003 1188.9998575 1602.9990531 2019.9991304999999 1 1.0000034999999912 1495.9999340000002 360.0001671 1945.999614
Norway_008236.jpg,1 1481.0017226500001 1195.0001934 1559.0016313500003 1349.0001746 1 541.000072 1260.999194 1013.999906 1495.999934 1 1063.0013525499999 1291.00077145 1252.00128545 1448.0008185499998
Norway_008625.jpg,1 291.99981749999995 1788.000242 580.9998825 2016.9997819999999 1 1486.9995975 1345.99955 1571.9997025 1734.9993220000001
Norway_009842.jpg,1 1673.9996659 1453.0003501 1752.9995781 1640.0004439 1 1573.9994980499998 1801.9991041 1768.9994519499999 1987.9991079 1 1539.00010415 1309.9993179 1647.0001178500002 1440.9992700999999 1 5.998199499999998 1273.0012944999999 908.9995385 1740.0004635
Norway_009401.jpg,1 1598.001755 1463.9996700000002 1648.001645 1598.999738 1 822.9985325 1423.9993054000001 970.9983675000001 1606.9992386 1 1639.9988375 1658.9995184000002 1694.9988624999999 1767.9994976
Norway_009754.jpg,1 1296.0017000000003 1179.0006525 1824.00142 2035.0010174999998
Norway_009752.jpg,1 1640.0002755000003 1227.0002160000001 2122.0019625000004 1689.000976 1 2147.99895695 1755.998842 2445.99890705 2038.99982
Norway_009653.jpg,1 0.0 1258.9990140000002 877.99943 1675.999806
Norway_009905.jpg,1 37.999768700000004 1783.0002515 386.9998973 2033.0003004999999 1 1251.9981889 1232.9993273 1378.9982691 1426.9992347000002 1 1259.99912765 1209.0010452 1397.9992463499998 1308.0009748 1 1281.0001119 1316.99923355 1360.0000241 1431.9991744500003 1 23.001901999999973 1396.9991880000002 901.0013319999999 1988.999402
Norway_009917.jpg,1 1258.9997925 1105.000708 1365.9999074999998 1202.0007719999999 1 760.9998149999999 1467.9997779999999 985.999685 1680.9988859999999 1 1518.0012375 1295.9993242 1572.0011625 1362.9993958 1 992.0015625000001 1210.000988 1230.0016375 1448.00026 1 418.999925 1522.998708 948.998175 2023.99946
Norway_009187.jpg,1 1424.0006124000001 1613.9993285 1549.0006856 2040.9989795000001
Norway_009984.jpg,1 2.0000069999999823 1205.000277 1160.0004169999997 1935.000665
Norway_009253.jpg,1 1436.998306 1679.0002542500001 1523.998494 1881.0002557500002 1 1323.9986979999999 1306.9991 1649.998822 1763.99905
Norway_008512.jpg,2 45.000157500000114 1704.00038705 1878.0011085 1887.00032495 2 0.0007286000000021886 1661.9990562500002 615.9992416 1764.99914175 1 152.00053200000002 1314.999972 1177.002298 1986.999222 1 1644.00047165 1851.9993180000001 1730.00040835 2032.99928 3 1472.0011447000002 1620.000889 1749.0010213 2020.0001509999997
Norway_009165.jpg,1 1601.999235 1414.000364 1740.9992650000002 1695.0013079999999
Norway_008923.jpg,1 1504.000292 1664.9993525 1623.000108 1916.9995075000002
Norway_008381.jpg,1 29.000101500000028 1293.000033 960.9997205 1786.999591
Norway_010144.jpg,1 1449.9997926499998 1194.0003075000002 1603.99996735 1497.0010445
Norway_008433.jpg,1 505.99958519999996 1223.0008765 828.9996228 1520.0010734999998 1 1545.0004894500003 1414.0007179999998 1853.00047455 1734.000944 1 1270.00025555 1218.0008347 1495.0003144500001 1386.0008513 1 9.999670700000024 1399.0003884999999 614.9999667 1740.0004634999998
Norway_008193.jpg,1 1987.0000327999999 1566.000111 2176.9999691999997 1798.000581
Norway_009104.jpg,1 1185.998515 1315.9998641999998 1264.998385 1382.9999357999998 1 1261.99845 1164.0005636 1407.99845 1266.0006604 1 481.00065000000006 1383.00106 1123.9992499999998 2022.0004280000003
Norway_009925.jpg,1 1281.9994640000002 1199.9994105 1355.999336 1280.9993295 1 1497.998064 1753.99936525 1588.998256 1877.99944475 1 1263.9984359999999 1495.9996232499998 1330.998604 1675.99964675
Norway_008805.jpg,1 294.00157545 1762.999472 602.00156055 2026.99874
Norway_009530.jpg,1 1584.9984474999999 1928.999961 1669.9985525 2040.9999189999999 1 1451.9988349999999 1696.999318 1663.998865 2035.998762 1 1452.9993 1165.0002840000002 1525.9993 1388.000684
Norway_008821.jpg,1 1468.0006600000002 1329.9996875 1963.00166 2034.9989825
Norway_009812.jpg,1 475.00166250000007 1445.0004465000002 866.0012095 1751.0014535 1 614.9985095000001 1180.0010885000002 1053.9982245 1468.0004755
Norway_009319.jpg,1 1561.0001811500001 1248.9991345 1645.00011085 1499.9992735000003
Norway_009552.jpg,1 -0.0004040000000031796 1383.99943 556.000556 1940.9992800000002 1 2.9999019999999916 1417.9991925 337.000034 1642.9989675000002
Norway_008603.jpg,1 1479.0019000000002 1403.0005780000001 1551.0018 1611.000062
Norway_008966.jpg,1 0.0002020000000015898 1408.0002200000001 336.000134 1670.9995500000002
Norway_008344.jpg,1 1328.00009425 1161.9994685 1373.0002517500002 1230.9995554999998 1 1490.99920755 1656.0010675 1655.99905645 2041.0010205
Norway_009442.jpg,4 2068.0010449 1546.0005561 2175.0010551000005 1596.0005659 1 1697.00065715 1444.999426 1785.0006008500002 1580.9994199999999 1 1126.0013909000002 1733.000854 1233.0014011 2041.0
Norway_009644.jpg,1 1258.99833 1198.9994115 1318.9983899999997 1281.9993285 1 1408.9990859999998 1356.00098425 1518.998994 1478.00106575
Norway_009666.jpg,1 1110.9999575000002 1276.9998332 1223.9999425 1379.9998547999999 1 1396.0014475 1730.999214 1479.0013525000002 2025.999514 1 1415.9992499999998 1177.0003014000001 1489.99935 1347.0003946 1 899.9992974999999 1442.9993074 983.9993025 1532.9992846 1 119.00095000000005 1324.0010000000002 645.00245 1570.0004880000001
Norway_009126.jpg,1 1545.0010358999998 1512.999423 1696.0012001 2019.000061
Norway_008315.jpg,1 1660.998126 1151.9992550000002 1909.998274 1543.0000850000001
Norway_008222.jpg,1 8.000756599999931 1454.9993055 563.9990596 1751.9995024999998 1 1580.9984296500002 1282.00057375 1662.99835235 1362.00063025 1 651.99918545 1235.000936 1011.99935255 1455.0003259999999 1 52.0020035 1278.9997935000001 952.0015105 1706.9995345000002 1 1818.00035205 1486.0000545 2017.0003199500002 1882.0009975
Norway_009194.jpg,1 1240.0002650000001 1146.0000776 1322.000435 1210.0001704 1 1787.001602 1863.9995345999998 1822.001598 1921.9994654 1 1875.9999899999998 1935.0001229999998 1921.00011 2030.000133
Norway_009741.jpg,1 804.99862805 1536.999542 995.99856795 1762.999472 1 0.0 1276.000544 833.001094 1693.0013359999998
Norway_009652.jpg,1 647.0004429999999 1360.00085845 1071.001927 1562.0008735499998 2 15.00078110000004 1648.0006536499998 612.9992311 1768.00063635
Norway_009546.jpg,1 1626.999102 1478.0011674999998 2007.9989779999999 2026.0002124999999
Norway_009424.jpg,1 5.999292399999973 1437.000747 440.0008114 1659.000317 1 976.0008659000001 1179.0006923500002 1099.0009321000002 1286.00072965 3 1348.00125715 1286.0004235 1468.0013128499997 1489.0003245 1 823.0006947 1259.99941015 1088.0005293000002 1447.99938985 1 1851.9984674 1708.00074705 1956.9984705999998 1891.00068495
Norway_008747.jpg,1 1323.00116965 1423.0007116 1385.0010223499999 1542.0008083999999 1 683.0009333 1899.9993519000002 887.0009187 2031.9993941 1 774.99925165 1887.0002229 912.99937035 2019.0002650999998 3 4.0000140000000215 1527.000683 589.0002400000001 1805.001211 1 687.0016759000001 1936.9992122 770.0016021 2036.9992318000002
Norway_008972.jpg,1 1470.00248 1278.00035 2214.0008 2025.00001
Norway_009135.jpg,1 1095.0009125 1230.0007104000001 1188.0010875 1381.0008016000002 1 1112.9986975 1305.9990831999999 1195.9986025 1391.9991568 1 1090.00023 1206.9994762 1176.00007 1307.9994438 1 1418.999185 1363.0000089999999 1484.999215 1453.9999109999999
Norway_008488.jpg,1 1716.9998163999999 1668.9997883 1781.9996796 1817.9997277000002 1 1886.0004079 1876.00055955 1941.0002361000002 1946.00053245 1 1354.00127815 1143.9990730999998 1442.00122185 1284.9991089 1 1525.99823715 1112.99985485 1629.99823685 1286.9997991500002 1 581.0002119999999 1136.00019 1166.99862 1404.999908
Norway_008231.jpg,1 585.0016832000001 1708.0006449999998 872.0015948 2027.000781 1 1508.9990884 1381.999879 1597.9990355999998 1702.000105 1 1771.0010982999997 1708.0006449999998 1935.0009436999999 2034.001411 1 671.998709 1228.0003060000001 1100.998389 1448.999786 3 595.998443 1321.000512 1268.998977 2012.001472
